#FORMAT      : EMSA/MAS Spectral Data File
#VERSION     : 1.0
#TITLE       : Spectrum 2
#DATE        : 25-FEB-2015
#TIME        : 15:11
#OWNER       : 
#NPOINTS     : 4096.0
#NCOLUMNS    : 1.0
#XUNITS      : keV
#YUNITS      : counts
#DATATYPE    : XY
#XPERCHAN    : 0.0025
#OFFSET      : -0.1
#SIGNALTYPE  : EDS
#CHOFFSET    : 40.0
#LIVETIME    : 120.0
#REALTIME    : 153.558502197
#BEAMKV      : 10.0
#MAGCAM      : 300000.0
#XTILTSTGE   : 0.0
#AZIMANGLE   : 0.0
#ELEVANGLE   : 40.0
#XPOSITION mm: 0.0000
#YPOSITION mm: 0.0000
#ZPOSITION mm: 0.0000
##OXINSTPT   : 5
##OXINSTSTROB: 38.68
##OXINSTELEMS: 6,8,11,13,14,20
##OXINSTLABEL: 6, 0.277, C
##OXINSTLABEL: 8, 0.525, O
##OXINSTLABEL: 11, 1.041, Na
##OXINSTLABEL: 13, 1.487, Al
##OXINSTLABEL: 14, 1.740, Si
##OXINSTLABEL: 20, 3.692, Ca
##OXINSTLABEL: 20, 4.013, Ca
##OXINSTLABEL: 20, 0.341, Ca
##OXINSTLABEL: 20, 0.306, Ca
#SPECTRUM    : Spectral Data Starts Here
1.83250, 969.0
1.83500, 959.0
1.83750, 938.0
1.84000, 860.0
1.84250, 774.0
1.84500, 761.0
1.84750, 763.0
1.85000, 737.0
1.85250, 684.0
1.85500, 640.0
1.85750, 579.0
1.86000, 548.0
1.86250, 540.0
1.86500, 524.0
1.86750, 517.0
1.87000, 481.0
1.87250, 423.0
1.87500, 406.0
1.87750, 413.0
1.88000, 385.0
1.88250, 350.0
1.88500, 371.0
1.88750, 370.0
1.89000, 335.0
1.89250, 303.0
1.89500, 308.0
1.89750, 275.0
1.90000, 252.0
1.90250, 259.0
1.90500, 253.0
1.90750, 221.0
1.91000, 236.0
1.91250, 238.0
1.91500, 228.0
1.91750, 220.0
1.92000, 232.0
1.92250, 208.0
1.92500, 223.0
1.92750, 210.0
1.93000, 207.0
1.93250, 202.0
1.93500, 197.0
1.93750, 185.0
1.94000, 167.0
1.94250, 168.0
1.94500, 178.0
1.94750, 187.0
1.95000, 189.0
1.95250, 201.0
1.95500, 205.0
1.95750, 204.0
1.96000, 191.0
1.96250, 209.0
1.96500, 214.0
1.96750, 179.0
1.97000, 181.0
1.97250, 175.0
1.97500, 194.0
1.97750, 193.0
1.98000, 194.0
1.98250, 193.0
1.98500, 184.0
1.98750, 184.0
1.99000, 198.0
1.99250, 220.0
1.99500, 204.0
1.99750, 208.0
2.00000, 223.0
2.00250, 205.0
2.00500, 188.0
2.00750, 201.0
2.01000, 194.0
2.01250, 202.0
2.01500, 190.0
2.01750, 187.0
2.02000, 192.0
2.02250, 193.0
2.02500, 191.0
2.02750, 195.0
2.03000, 193.0
2.03250, 203.0
2.03500, 197.0
2.03750, 187.0
2.04000, 195.0
2.04250, 189.0
2.04500, 195.0
2.04750, 174.0
2.05000, 183.0
2.05250, 169.0
2.05500, 189.0
2.05750, 189.0
2.06000, 201.0
2.06250, 186.0
2.06500, 178.0
2.06750, 181.0
2.07000, 180.0
2.07250, 203.0
2.07500, 199.0
2.07750, 194.0
2.08000, 187.0
2.08250, 172.0
2.08500, 162.0
2.08750, 173.0
2.09000, 171.0
2.09250, 178.0
2.09500, 174.0
2.09750, 164.0
2.10000, 170.0
2.10250, 158.0
2.10500, 171.0
2.10750, 168.0
2.11000, 165.0
2.11250, 172.0
2.11500, 169.0
2.11750, 166.0
2.12000, 195.0
2.12250, 185.0
2.12500, 177.0
2.12750, 176.0
2.13000, 168.0
2.13250, 162.0
2.13500, 181.0
2.13750, 169.0
2.14000, 161.0
2.14250, 164.0
2.14500, 172.0
2.14750, 166.0
2.15000, 166.0
2.15250, 162.0
2.15500, 147.0
2.15750, 177.0
2.16000, 162.0
2.16250, 144.0
2.16500, 177.0
2.16750, 165.0
2.17000, 158.0
2.17250, 168.0
2.17500, 158.0
2.17750, 156.0
2.18000, 163.0
2.18250, 152.0
2.18500, 173.0
2.18750, 166.0
2.19000, 162.0
2.19250, 162.0
2.19500, 171.0
2.19750, 173.0
